,treino,previsto
gamma1,[0.842263936662764],[0.7955984473228455]
gamma2,[0.13110224609376742],[0.15044234693050385]
gamma3,[0.18758620471677123],[0.20279422402381897]
gamma4,[0.02779642050712894],[0.018292196094989777]
JXX,[-0.774085659647674],[-0.7523038983345032]
JXY,[-0.738295666193135],[-0.7052990198135376]
JXZ,[0.1945217804922421],[0.19659805297851562]
JYX,[-0.643909152948758],[-0.6416192650794983]
JYY,[-0.7350065613100774],[-0.7368746995925903]
JYZ,[-0.07180288786206579],[-0.06809460371732712]
JZX,[-0.16486406011996246],[-0.16941805183887482]
JZY,[-0.5733417102051386],[-0.6316540837287903]
JZZ,[-0.21664558108338805],[-0.2572898864746094]
