,treino,previsto
gamma1,[0.19380237538183753],[0.17512038350105286]
gamma2,[0.024185723159746986],[0.037340473383665085]
gamma3,[0.6917380282784458],[0.6379716992378235]
gamma4,[0.3656696970091611],[0.3787436783313751]
JXX,[-0.3524933083584687],[-0.35465818643569946]
JXY,[0.24005897043108937],[0.23307444155216217]
JXZ,[-0.9830400010208644],[-1.0274845361709595]
JYX,[0.9657155745444512],[0.9596612453460693]
JYY,[0.6443170123795019],[0.6200124025344849]
JYZ,[0.9980395764003489],[1.0008097887039185]
JZX,[-0.4732993977256994],[-0.42903992533683777]
JZY,[-0.601022697802895],[-0.577861487865448]
JZZ,[-0.8905240506758743],[-0.8610507845878601]
