,treino,previsto
gamma1,[0.9058727273132681],[0.7218106985092163]
gamma2,[0.28867836833405236],[0.19206158816814423]
gamma3,[0.35789010838860724],[0.342210978269577]
gamma4,[0.30474034460297605],[0.2935456931591034]
JXX,[0.011880827540495353],[-0.01195695623755455]
JXY,[-0.09343057367074792],[-0.11276913434267044]
JXZ,[0.11594165163533754],[0.1063540056347847]
JYX,[-0.23155824126417013],[-0.1974000483751297]
JYY,[0.6690422746144482],[0.5495910048484802]
JYZ,[-0.6811824865810532],[-0.5264906883239746]
JZX,[-0.0993246484870236],[-0.16851401329040527]
JZY,[0.5258626616390383],[0.5028907060623169]
JZZ,[0.21218691768397302],[0.3624691963195801]
