,treino,previsto
gamma1,[0.31450434093874435],[0.28396809101104736]
gamma2,[0.25508215274135215],[0.21771439909934998]
gamma3,[0.33905230728624136],[0.3380023241043091]
gamma4,[0.27594881602881005],[0.27290400862693787]
JXX,[-0.25881137975062707],[-0.24423901736736298]
JXY,[0.8152502726521875],[0.8232426643371582]
JXZ,[-0.2079467635711556],[-0.16792283952236176]
JYX,[-0.587893141865695],[-0.5315985679626465]
JYY,[0.6355952820309936],[0.61292964220047]
JYZ,[0.5175681866126696],[0.46288883686065674]
JZX,[0.3965657038489854],[0.3596741855144501]
JZY,[-0.95637294402159],[-1.0602047443389893]
JZZ,[-0.18553914661270632],[-0.19890816509723663]
