,treino,previsto
gamma1,[0.46153301006262504],[0.4729159474372864]
gamma2,[0.9934850076016687],[0.8737672567367554]
gamma3,[0.9925719941586278],[0.743583083152771]
gamma4,[0.24267553557344324],[0.20362472534179688]
JXX,[0.07816312921162116],[0.10794316232204437]
JXY,[-0.42160711272055895],[-0.3404216766357422]
JXZ,[-0.9399261828977459],[-0.9033609628677368]
JYX,[0.3072715077855237],[0.23994548618793488]
JYY,[-0.5799826089005378],[-0.44950559735298157]
JYZ,[-0.48544605004078156],[-0.4509713053703308]
JZX,[-0.20560347473354512],[-0.21556875109672546]
JZY,[0.2831563075493455],[0.25194767117500305]
JZZ,[0.9776224208074429],[0.8673158288002014]
