,treino,previsto
gamma1,[0.7701398359379902],[0.6669882535934448]
gamma2,[0.27269808567197074],[0.20990969240665436]
gamma3,[0.8019154831626036],[0.6773692965507507]
gamma4,[0.729824832622016],[0.5655908584594727]
JXX,[0.586680167523326],[0.3328365981578827]
JXY,[0.6439080846394536],[0.8010479211807251]
JXZ,[-0.029930744138109366],[-0.038163673132658005]
JYX,[-0.47675703411068415],[-0.6018814444541931]
JYY,[-0.999096570229858],[-0.9471918940544128]
JYZ,[0.32563712576753523],[0.2405601590871811]
JZX,[-0.05949148587110997],[-0.11213564872741699]
JZY,[0.5194612701957861],[0.4403251111507416]
JZZ,[-0.2536792558523169],[-0.355247437953949]
