,treino,previsto
gamma1,[0.08480848096926208],[0.07926709204912186]
gamma2,[0.2766402721949226],[0.2801363468170166]
gamma3,[0.19380153749016393],[0.20621152222156525]
gamma4,[0.5680101195136193],[0.565115749835968]
JXX,[0.5203229566195489],[0.5597371459007263]
JXY,[0.027633204606499318],[0.00814917404204607]
JXZ,[0.9942043682387769],[0.9664613604545593]
JYX,[0.07844212328817135],[0.06907413899898529]
JYY,[0.8711112121391873],[0.8891975283622742]
JYZ,[-0.7433546640431199],[-0.7052246928215027]
JZX,[-0.012052371670506545],[-0.040352512151002884]
JZY,[-0.7209990500522725],[-0.7462693452835083]
JZZ,[-0.974270856363531],[-0.9647843837738037]
