,treino,previsto
gamma1,[0.9917405840162875],[0.9626531004905701]
gamma2,[0.12236895925038416],[0.11078015714883804]
gamma3,[0.14061496110044236],[0.15305988490581512]
gamma4,[0.1733197006715852],[0.18015499413013458]
JXX,[-0.20502224603708497],[-0.20692214369773865]
JXY,[-0.6209768603323691],[-0.627532958984375]
JXZ,[0.8048786399510626],[0.7870160937309265]
JYX,[0.25107473156469906],[0.25997376441955566]
JYY,[0.05334375453651985],[0.05638115108013153]
JYZ,[0.3934534044238047],[0.38248902559280396]
JZX,[0.7049624374714418],[0.7017602324485779]
JZY,[0.37205632722347204],[0.38465049862861633]
JZZ,[-0.7289865579589982],[-0.7179746627807617]
