,treino,previsto
gamma1,[0.9291994556782153],[0.9141618609428406]
gamma2,[0.27411222199274377],[0.262233704328537]
gamma3,[0.3666218132183866],[0.3673138916492462]
gamma4,[0.7173445069748815],[0.7248798608779907]
JXX,[0.09738921128764444],[0.07927364856004715]
JXY,[0.5010819007713414],[0.5166196227073669]
JXZ,[0.49461345881920815],[0.5089871883392334]
JYX,[0.7300902479000198],[0.7252978682518005]
JYY,[-0.42818641019276615],[-0.44766154885292053]
JYZ,[0.9311449267290317],[0.9075290560722351]
JZX,[0.13348005804138263],[0.11494871973991394]
JZY,[0.4947781939171796],[0.5062933564186096]
JZZ,[0.5097966322719836],[0.4862782657146454]
