,treino,previsto
gamma1,[0.8288422184314298],[0.7548999190330505]
gamma2,[0.567045513075952],[0.5781259536743164]
gamma3,[0.8306131699639854],[0.8268335461616516]
gamma4,[0.3211950552460766],[0.31605085730552673]
JXX,[0.36848190482414656],[0.24867698550224304]
JXY,[-0.8083253830463917],[-0.8964341878890991]
JXZ,[-0.6661703874666143],[-0.6874881982803345]
JYX,[0.21024771548237609],[0.29936277866363525]
JYY,[-0.34392793595973714],[-0.45506635308265686]
JYZ,[0.8292446415583807],[0.8681880831718445]
JZX,[0.5761022388154311],[0.568791389465332]
JZY,[0.7293919108689626],[0.640065610408783]
JZZ,[-0.17093465529655072],[-0.17843501269817352]
