,treino,previsto
gamma1,[0.6658137355569159],[0.5647851228713989]
gamma2,[0.1854598161134392],[0.09075514227151871]
gamma3,[0.3899285200718041],[0.3643086552619934]
gamma4,[0.23942936687819738],[0.24487756192684174]
JXX,[-0.3843864905324452],[-0.41079476475715637]
JXY,[0.15591575435007843],[0.09503932297229767]
JXZ,[-0.4687639291636485],[-0.451934278011322]
JYX,[0.6157921028659785],[0.5571032762527466]
JYY,[-0.0655655579974792],[-0.10965409874916077]
JYZ,[-0.3349603865251771],[-0.30716222524642944]
JZX,[0.7935051924165137],[0.7760141491889954]
JZY,[0.5848239797390551],[0.5877200365066528]
JZZ,[0.7192273898749051],[0.6955612897872925]
