,treino,previsto
gamma1,[0.6920224414883532],[0.7121822237968445]
gamma2,[0.3456424258652263],[0.3557306230068207]
gamma3,[0.897323531600062],[0.8818982839584351]
gamma4,[0.3169943908371815],[0.3033675253391266]
JXX,[-0.09830973170998192],[-0.1429748237133026]
JXY,[-0.12676086344783122],[-0.10599594563245773]
JXZ,[-0.91673110829594],[-0.925656795501709]
JYX,[0.5352545159169328],[0.5259255170822144]
JYY,[0.34691071289664666],[0.3015761971473694]
JYZ,[0.341715081425054],[0.3758186399936676]
JZX,[-0.05466902390511197],[-0.07835157960653305]
JZY,[0.3454622280497679],[0.332520455121994]
JZZ,[0.7649625069950898],[0.730259120464325]
