,treino,previsto
gamma1,[0.7701398359379902],[0.7534573674201965]
gamma2,[0.27269808567197074],[0.25311335921287537]
gamma3,[0.8019154831626036],[0.790075421333313]
gamma4,[0.729824832622016],[0.7088034749031067]
JXX,[0.586680167523326],[0.5113943219184875]
JXY,[0.6439080846394536],[0.6756447553634644]
JXZ,[-0.029930744138109366],[-0.04161808639764786]
JYX,[-0.47675703411068415],[-0.48569047451019287]
JYY,[-0.999096570229858],[-1.0153166055679321]
JYZ,[0.32563712576753523],[0.3161941468715668]
JZX,[-0.05949148587110997],[-0.06884820759296417]
JZY,[0.5194612701957861],[0.4867360293865204]
JZZ,[-0.2536792558523169],[-0.29810377955436707]
