,treino,previsto
gamma1,[0.7701398359379902],[0.7314209342002869]
gamma2,[0.27269808567197074],[0.24137422442436218]
gamma3,[0.8019154831626036],[0.7651084065437317]
gamma4,[0.729824832622016],[0.6725942492485046]
JXX,[0.586680167523326],[0.45573538541793823]
JXY,[0.6439080846394536],[0.7078814506530762]
JXZ,[-0.029930744138109366],[-0.04398580640554428]
JYX,[-0.47675703411068415],[-0.5106349587440491]
JYY,[-0.999096570229858],[-1.007078766822815]
JYZ,[0.32563712576753523],[0.29848647117614746]
JZX,[-0.05949148587110997],[-0.08042196184396744]
JZY,[0.5194612701957861],[0.4693215787410736]
JZZ,[-0.2536792558523169],[-0.3204171061515808]
