,treino,previsto
gamma1,[0.07199025068740816],[0.09168478846549988]
gamma2,[0.560915428900259],[0.549082338809967]
gamma3,[0.26404199895882374],[0.2674596905708313]
gamma4,[0.6556721737484312],[0.6036362051963806]
JXX,[-0.170512001382642],[-0.1386270970106125]
JXY,[-0.424599654760373],[-0.39213213324546814]
JXZ,[0.6894246819607532],[0.7598848342895508]
JYX,[-0.11245795401256231],[-0.22341150045394897]
JYY,[0.05745311741676429],[-0.08957287669181824]
JYZ,[0.10251839349884273],[-0.08894970268011093]
JZX,[-0.3221938636021444],[-0.3791843056678772]
JZY,[0.2789912288854657],[0.24339142441749573]
JZZ,[0.8000753853551041],[0.7698674201965332]
