,treino,previsto
gamma1,[0.3782620689642363],[0.3834981322288513]
gamma2,[0.8065579451696627],[0.8924181461334229]
gamma3,[0.5360527507784326],[0.5569603443145752]
gamma4,[0.7612906482611979],[0.5958573818206787]
JXX,[-0.5516290503053471],[-0.7814359664916992]
JXY,[0.8652805931946954],[0.949790894985199]
JXZ,[0.8914872178362601],[1.0970505475997925]
JYX,[-0.9544828513835384],[-1.1316624879837036]
JYY,[0.6938338920461884],[0.31835824251174927]
JYZ,[0.42874637280803074],[0.7244304418563843]
JZX,[0.3597921523702974],[0.20975704491138458]
JZY,[-0.9788509022210652],[-0.9676912426948547]
JZZ,[0.6566237432499853],[0.5016342401504517]
