,treino,previsto
gamma1,[0.8736083929044367],[0.8230546712875366]
gamma2,[0.1075195632359407],[0.13361774384975433]
gamma3,[0.6493164540857067],[0.6129947304725647]
gamma4,[0.2180493456293846],[0.21581928431987762]
JXX,[0.0963156568326593],[0.06094253063201904]
JXY,[-0.7362170732482487],[-0.7047951817512512]
JXZ,[0.4230936845360489],[0.3958396911621094]
JYX,[-0.39549988816436876],[-0.34641027450561523]
JYY,[0.8766505495505419],[0.8371899127960205]
JYZ,[-0.6145633054693405],[-0.6042601466178894]
JZX,[0.5239700143912078],[0.5087653398513794]
JZY,[-0.6687169051968782],[-0.6702383160591125]
JZZ,[0.9321742923082421],[0.9314427971839905]
