,treino,previsto
gamma1,[0.02834747652200631],[0.01925964094698429]
gamma2,[0.8357651039198697],[0.7648789286613464]
gamma3,[0.43276706790505337],[0.4696667790412903]
gamma4,[0.762280082457942],[0.7976937294006348]
JXX,[-0.7312715117751976],[-0.7279285788536072]
JXY,[0.6948674738744653],[0.683779776096344]
JXZ,[0.5275492379532281],[0.5017246603965759]
JYX,[-0.4898619485211566],[-0.4729559123516083]
JYY,[-0.009129825816118098],[-0.056601863354444504]
JYZ,[-0.10101787042252375],[-0.11883964389562607]
JZX,[0.3031859454455259],[0.36171871423721313]
JZY,[0.5774467022710263],[0.6014970541000366]
JZZ,[-0.8122808264515302],[-0.8939302563667297]
