,treino,previsto
gamma1,[0.6166500426836184],[0.6448730230331421]
gamma2,[0.04089576548481155],[0.017028145492076874]
gamma3,[0.3790196043954357],[0.3757595121860504]
gamma4,[0.703480392293747],[0.7441800832748413]
JXX,[-0.0739852843699571],[-0.0641164556145668]
JXY,[-0.2533761372099159],[-0.28721195459365845]
JXZ,[-0.7229211749710895],[-0.7512900233268738]
JYX,[0.7331236999726827],[0.749057948589325]
JYY,[-0.9871298918377533],[-1.0287785530090332]
JYZ,[0.005564160104416738],[0.033781517297029495]
JZX,[0.7965959400638762],[0.8385415077209473]
JZY,[-0.838370705633998],[-0.8702276349067688]
JZZ,[0.10854093635657214],[0.1103968396782875]
