,treino,previsto
gamma1,[0.966730948165597],[0.9311835765838623]
gamma2,[0.8038946734021046],[0.6503152847290039]
gamma3,[0.41903060141150406],[0.39839375019073486]
gamma4,[0.8718372477591566],[0.8086858987808228]
JXX,[0.16151432986791336],[0.154206320643425]
JXY,[-0.5885520020378399],[-0.6834841966629028]
JXZ,[0.28393873546227],[0.22718386352062225]
JYX,[0.8929708779032515],[0.8418010473251343]
JYY,[-0.9175870687900451],[-0.8357738852500916]
JYZ,[-0.10120076827109403],[-0.12735159695148468]
JZX,[-0.2931088962646198],[-0.3239000141620636]
JZY,[-0.4241611986546143],[-0.44431212544441223]
JZZ,[0.7538488993092554],[0.7619562745094299]
