,treino,previsto
gamma1,[0.938376856028435],[0.8633499145507812]
gamma2,[0.48927495777210683],[0.5698381662368774]
gamma3,[0.4216392913626552],[0.43329906463623047]
gamma4,[0.6132160618037519],[0.46281781792640686]
JXX,[-0.19204385011266734],[-0.5837938785552979]
JXY,[-0.5998491108501092],[-0.4656982421875]
JXZ,[-0.6423953588267755],[-0.5804111957550049]
JYX,[-0.5031373629980624],[-0.5502639412879944]
JYY,[0.5197548730161559],[0.17628973722457886]
JYZ,[-0.4976979832495598],[-0.4080423414707184]
JZX,[-0.23386483593564344],[-0.10270028561353683]
JZY,[0.3686172768546372],[0.13022705912590027]
JZZ,[0.07725826039666361],[-0.10087687522172928]
