,treino,previsto
gamma1,[0.9656464075038401],[0.8521202802658081]
gamma2,[0.6626277675625857],[0.590651273727417]
gamma3,[0.5405812068681397],[0.5264670252799988]
gamma4,[0.3879011757932824],[0.3111564517021179]
JXX,[-0.8193202914613009],[-0.6293490529060364]
JXY,[0.9012671291268881],[0.8279457092285156]
JXZ,[-0.7000578940080291],[-0.6133595108985901]
JYX,[0.47874074135255906],[0.3731689155101776]
JYY,[0.6824847918698727],[0.6770779490470886]
JYZ,[0.49427390372409374],[0.3352757394313812]
JZX,[-0.39612480866150146],[-0.2969297766685486]
JZY,[-0.2967521262767605],[-0.3474058508872986]
JZZ,[0.44372522715230645],[0.4690728485584259]
