,treino,previsto
gamma1,[0.019670627013046116],[0.006586723495274782]
gamma2,[0.7356439915697156],[0.7043187022209167]
gamma3,[0.5167042010454891],[0.5261062979698181]
gamma4,[0.604345615005703],[0.500839352607727]
JXX,[-0.9148685728348462],[-0.9247447848320007]
JXY,[0.1793729008033076],[0.052258964627981186]
JXZ,[-0.961378377305627],[-1.055057406425476]
JYX,[0.028252278584538937],[-0.057203665375709534]
JYY,[0.9532922726476154],[0.9636304974555969]
JYZ,[-0.4195063861588373],[-0.5762847661972046]
JZX,[0.9484396940028381],[0.9339172840118408]
JZY,[0.2720623438569263],[0.35088080167770386]
JZZ,[0.7679741736944607],[0.7504874467849731]
