,treino,previsto
gamma1,[0.6014570387277332],[0.5688814520835876]
gamma2,[0.558190047753348],[0.531463623046875]
gamma3,[0.661321085872001],[0.6118004322052002]
gamma4,[0.145302794710103],[0.11996382474899292]
JXX,[-0.05085864262290385],[-0.06427954882383347]
JXY,[0.31494500531451064],[0.331216037273407]
JXZ,[0.3328209422496762],[0.3197507858276367]
JYX,[-0.7147992941492645],[-0.7192422747612]
JYY,[-0.9782791138198641],[-0.9519348740577698]
JYZ,[-0.25049101587327116],[-0.22798360884189606]
JZX,[-0.4519037210433372],[-0.3959351181983948]
JZY,[0.6206961044701675],[0.5631806254386902]
JZZ,[0.3811853060773691],[0.42812082171440125]
