,treino,previsto
gamma1,[0.9760813786842278],[0.9924868941307068]
gamma2,[0.7029155842610357],[0.6841880679130554]
gamma3,[0.3428296389618385],[0.34399744868278503]
gamma4,[0.379948855514633],[0.37797874212265015]
JXX,[-0.8531466903953369],[-0.8627975583076477]
JXY,[0.1887238582724753],[0.18381871283054352]
JXZ,[0.9788939235548184],[0.9768264293670654]
JYX,[-0.31203169079243565],[-0.3088144361972809]
JYY,[0.08794858485146739],[0.07409463822841644]
JYZ,[-0.25131913562220887],[-0.26156628131866455]
JZX,[0.47920496341231167],[0.48364073038101196]
JZY,[0.37092763164172804],[0.38105446100234985]
JZZ,[0.1974549908787],[0.2041471004486084]
