,treino,previsto
gamma1,[0.4591337627723967],[0.4637908935546875]
gamma2,[0.45313243113814283],[0.37460997700691223]
gamma3,[0.4949826938891777],[0.49843451380729675]
gamma4,[0.19223084224268217],[0.18073737621307373]
JXX,[-0.5465882812379024],[-0.5159415602684021]
JXY,[0.9245900716687656],[0.873100996017456]
JXZ,[-0.7473382026982809],[-0.704264223575592]
JYX,[0.4096338457432158],[0.4494037330150604]
JYY,[-0.8296294638984947],[-0.8677091002464294]
JYZ,[-0.5051180301418299],[-0.5010297298431396]
JZX,[0.9982570783251581],[1.076116919517517]
JZY,[-0.5812047362221744],[-0.5468196868896484]
JZZ,[0.283736870144214],[0.3198293149471283]
