,treino,previsto
gamma1,[0.1693780871255699],[0.17781013250350952]
gamma2,[0.4115230620409567],[0.42889896035194397]
gamma3,[0.9938380127773296],[0.9899059534072876]
gamma4,[0.10324779991117994],[0.07444529235363007]
JXX,[0.8112793523490414],[0.8417783379554749]
JXY,[0.3725083140534051],[0.3629431128501892]
JXZ,[0.5330185127252884],[0.48987990617752075]
JYX,[0.8092324756265472],[0.8010427355766296]
JYY,[-0.4803451050220462],[-0.54819655418396]
JYZ,[0.2714517392119784],[0.33298778533935547]
JZX,[0.8098913893329576],[0.8283644318580627]
JZY,[0.7442607481394212],[0.7100457549095154]
JZZ,[0.14588133849844365],[0.1281597912311554]
