,treino,previsto
gamma1,[0.7434707928397064],[0.7132865190505981]
gamma2,[0.0357557155126923],[0.053788281977176666]
gamma3,[0.6249375571804716],[0.583471953868866]
gamma4,[0.13501116090704035],[0.1529121994972229]
JXX,[-0.4562491712318184],[-0.4288409948348999]
JXY,[-0.02394358429818433],[-0.030185343697667122]
JXZ,[-0.8362413152576669],[-0.8112626075744629]
JYX,[-0.32253302601586054],[-0.3346874713897705]
JYY,[-0.855332784589292],[-0.8467491865158081]
JYZ,[-0.9779272658402001],[-1.0061942338943481]
JZX,[-0.4322994082024627],[-0.45757412910461426]
JZY,[-0.7645872688839439],[-0.7028911709785461]
JZZ,[-0.37792355037599856],[-0.3727686405181885]
