,treino,previsto
gamma1,[0.032970053106801234],[0.029288558289408684]
gamma2,[0.5534088231622266],[0.5814946293830872]
gamma3,[0.11908428131617588],[0.11995936185121536]
gamma4,[0.6217082950146219],[0.5834258198738098]
JXX,[0.8246867187194984],[0.9245092868804932]
JXY,[-0.011300505399674421],[0.03606874868273735]
JXZ,[0.13160290901296068],[0.10144515335559845]
JYX,[-0.2934101986418025],[-0.31295591592788696]
JYY,[-0.7727670059828655],[-0.7685940265655518]
JYZ,[-0.28923988122014976],[-0.09580705314874649]
JZX,[-0.654314601549209],[-0.6796358823776245]
JZY,[-0.7562164546869965],[-0.8288810849189758]
JZZ,[-0.6778506698956863],[-0.560744047164917]
