,treino,previsto
gamma1,[0.938376856028435],[0.9298535585403442]
gamma2,[0.48927495777210683],[0.5167390704154968]
gamma3,[0.4216392913626552],[0.4334429204463959]
gamma4,[0.6132160618037519],[0.5896614789962769]
JXX,[-0.19204385011266734],[-0.2842765152454376]
JXY,[-0.5998491108501092],[-0.5767072439193726]
JXZ,[-0.6423953588267755],[-0.6387786269187927]
JYX,[-0.5031373629980624],[-0.5243746042251587]
JYY,[0.5197548730161559],[0.4507969617843628]
JYZ,[-0.4976979832495598],[-0.4826015532016754]
JZX,[-0.23386483593564344],[-0.20687364041805267]
JZY,[0.3686172768546372],[0.3227936029434204]
JZZ,[0.07725826039666361],[0.03575271740555763]
