,treino,previsto
gamma1,[0.08318062375973012],[0.061267100274562836]
gamma2,[0.8471707277144365],[0.879878580570221]
gamma3,[0.22742352882594852],[0.2552066147327423]
gamma4,[0.7892196963182868],[0.6637293100357056]
JXX,[-0.2588867178073859],[-0.19837608933448792]
JXY,[0.9003708718663839],[0.9871914982795715]
JXZ,[-0.5999070717600636],[-0.5949518084526062]
JYX,[-0.4060517541652038],[-0.42367154359817505]
JYY,[-0.16375735637421673],[-0.08160185068845749]
JYZ,[-0.5253895926232446],[-0.5525456070899963]
JZX,[-0.3972357250361773],[-0.33986586332321167]
JZY,[0.6815276211230483],[0.7120478749275208]
JZZ,[-0.020560708179608644],[0.06136806681752205]
