,treino,previsto
gamma1,[0.45671696606312406],[0.45060381293296814]
gamma2,[0.924136409743439],[0.9488646984100342]
gamma3,[0.4459984687779922],[0.4484121799468994]
gamma4,[0.31335253476480773],[0.3160144090652466]
JXX,[0.7194568903837308],[0.6675780415534973]
JXY,[0.03055965702624408],[0.0012491290690377355]
JXZ,[-0.7727784317840369],[-0.798324465751648]
JYX,[-0.7587698727847505],[-0.7113354802131653]
JYY,[-0.3817575397810242],[-0.41700536012649536]
JYZ,[0.7508252688674453],[0.772229790687561]
JZX,[0.8672964754196031],[0.8511071801185608]
JZY,[-0.2971753162130415],[-0.31901755928993225]
JZZ,[-0.11667111811504105],[-0.12068550288677216]
