,treino,previsto
gamma1,[0.06894367026654058],[0.0762096643447876]
gamma2,[0.3200841593158338],[0.3022206425666809]
gamma3,[0.8250920180563502],[0.8130504488945007]
gamma4,[0.8431495877420079],[0.8559108972549438]
JXX,[0.7765361529049761],[0.7628561854362488]
JXY,[-0.20001120805797412],[-0.18322879076004028]
JXZ,[0.17724036554846423],[0.19760315120220184]
JYX,[0.7195733470855228],[0.7152107954025269]
JYY,[-0.5429215932707987],[-0.5451136827468872]
JYZ,[0.03143456804703959],[-0.0022686696611344814]
JZX,[0.16746097114721215],[0.1483060121536255]
JZY,[0.8943990439534582],[0.8567888736724854]
JZZ,[-0.9356372202874645],[-0.9172683358192444]
