,treino,previsto
gamma1,[0.5027374637992491],[0.4057656526565552]
gamma2,[0.6354437055408811],[0.5694471001625061]
gamma3,[0.9537326488081348],[0.837861955165863]
gamma4,[0.9867575298826218],[0.9783702492713928]
JXX,[0.49458253244656714],[0.5935415029525757]
JXY,[-0.5944947353081806],[-0.4174153804779053]
JXZ,[-0.5896826918056928],[-0.7040631175041199]
JYX,[0.2015142521860358],[0.1914082169532776]
JYY,[-0.8864854257125787],[-0.6428683996200562]
JYZ,[0.5526572011585595],[0.36740055680274963]
JZX,[0.5288222950287738],[0.5305755734443665]
JZY,[-0.9165274392042873],[-0.8182159662246704]
JZZ,[0.36678988670422896],[0.5575564503669739]
