,treino,previsto
gamma1,[0.3841711045442975],[0.38683560490608215]
gamma2,[0.7463951961663844],[0.7411842942237854]
gamma3,[0.252383767513222],[0.24034850299358368]
gamma4,[0.5016026705680338],[0.5198309421539307]
JXX,[0.0439678194249864],[0.013146690092980862]
JXY,[0.6133815542373582],[0.6484054923057556]
JXZ,[0.9209895486477535],[0.9424149394035339]
JYX,[-0.420749244471069],[-0.45049694180488586]
JYY,[0.5322148755959053],[0.46233850717544556]
JYZ,[0.4084397336868253],[0.40326401591300964]
JZX,[0.3227661144476608],[0.30988022685050964]
JZY,[-0.7796759021655764],[-0.7723614573478699]
JZZ,[-0.9461264424189464],[-0.9854450821876526]
