,treino,previsto
gamma1,[0.6812220765393857],[0.6443697810173035]
gamma2,[0.5363810274705547],[0.44166186451911926]
gamma3,[0.8462927828514535],[0.7519204020500183]
gamma4,[0.22458305043747517],[0.2572307586669922]
JXX,[-0.6008225872917998],[-0.6693920493125916]
JXY,[0.23010520368993959],[0.2609429657459259]
JXZ,[-0.7857793521751026],[-0.8819475173950195]
JYX,[0.8103557816972058],[0.685279905796051]
JYY,[-0.6158465411883403],[-0.7902915477752686]
JYZ,[-0.07755771611098128],[-0.080008365213871]
JZX,[0.5424739695589225],[0.6177641749382019]
JZY,[0.8158004931533465],[0.7572178244590759]
JZZ,[0.16443652246127072],[0.12518057227134705]
