,treino,previsto
gamma1,[0.6842331280769555],[0.6738057732582092]
gamma2,[0.39667364503301394],[0.3785702586174011]
gamma3,[0.7775165878901124],[0.7449691891670227]
gamma4,[0.11839956986543854],[0.12436545640230179]
JXX,[-0.7863429245966886],[-0.7705402374267578]
JXY,[0.40517104797371095],[0.40567460656166077]
JXZ,[0.30408404062855077],[0.309887558221817]
JYX,[0.8807047791322358],[0.8538956642150879]
JYY,[-0.4577695468793537],[-0.4425308108329773]
JYZ,[-0.48844897313392166],[-0.47523024678230286]
JZX,[0.4681187282893935],[0.44769978523254395]
JZY,[0.3169000364801515],[0.30585402250289917]
JZZ,[-0.39402405222328984],[-0.37867429852485657]
