,treino,previsto
gamma1,[0.10245584696998078],[0.08972110599279404]
gamma2,[0.26380664067454207],[0.31903642416000366]
gamma3,[0.9655730932373155],[0.8397176861763]
gamma4,[0.48155277761710846],[0.3826114237308502]
JXX,[-0.2963074883442347],[-0.2636135518550873]
JXY,[-0.13962750801980395],[-0.07876259833574295]
JXZ,[-0.0926582728208516],[-0.12475372105836868]
JYX,[-0.31306051824349357],[-0.34987401962280273]
JYY,[0.024888729848817848],[0.015040854923427105]
JYZ,[-0.21516919708905635],[-0.2400803118944168]
JZX,[-0.9181825549143148],[-0.7710728645324707]
JZY,[-0.16293478520770655],[-0.07158169895410538]
JZZ,[-0.9526802754794608],[-0.8976096510887146]
