,treino,previsto
gamma1,[0.7434707928397064],[0.7364911437034607]
gamma2,[0.0357557155126923],[0.04038218781352043]
gamma3,[0.6249375571804716],[0.6152064800262451]
gamma4,[0.13501116090704035],[0.14056509733200073]
JXX,[-0.4562491712318184],[-0.4471254348754883]
JXY,[-0.02394358429818433],[-0.026193920522928238]
JXZ,[-0.8362413152576669],[-0.828299343585968]
JYX,[-0.32253302601586054],[-0.3257877230644226]
JYY,[-0.855332784589292],[-0.851539671421051]
JYZ,[-0.9779272658402001],[-0.98557448387146]
JZX,[-0.4322994082024627],[-0.4395267367362976]
JZY,[-0.7645872688839439],[-0.748939037322998]
JZZ,[-0.37792355037599856],[-0.37335142493247986]
