,treino,previsto
gamma1,[0.32777281162209315],[0.3337286114692688]
gamma2,[0.24999667668640035],[0.2625490427017212]
gamma3,[0.9528169091459117],[0.9688927531242371]
gamma4,[0.9965569925394552],[0.9933731555938721]
JXX,[0.142805189379827],[0.11954116821289062]
JXY,[-0.14222189064977075],[-0.1669495701789856]
JXZ,[0.15618260226894076],[0.19809626042842865]
JYX,[-0.5878035357209965],[-0.5821665525436401]
JYY,[0.6266425027146401],[0.6077730059623718]
JYZ,[0.647177745066891],[0.6563053131103516]
JZX,[0.30694506780235153],[0.3016608655452728]
JZY,[-0.6795408869623607],[-0.6937569379806519]
JZZ,[0.04133871927984911],[0.01530099380761385]
