,treino,previsto
gamma1,[0.3297995475987595],[0.32160407304763794]
gamma2,[0.1675882811446039],[0.159427672624588]
gamma3,[0.6317971572750811],[0.6520103216171265]
gamma4,[0.8937793635045664],[0.8441535830497742]
JXX,[-0.01102512804113065],[-0.13454777002334595]
JXY,[0.11338346029479829],[0.09986025094985962]
JXZ,[0.6194855109905537],[0.565277636051178]
JYX,[-0.358768861095224],[-0.42179635167121887]
JYY,[-0.35806504184041565],[-0.3697050213813782]
JYZ,[0.38633367460551105],[0.36565133929252625]
JZX,[-0.02766565445920155],[-0.07511916011571884]
JZY,[-0.2813102593254373],[-0.2261243313550949]
JZZ,[-0.188999914209238],[-0.1527876853942871]
