,treino,previsto
gamma1,[0.9917405840162875],[0.8192054033279419]
gamma2,[0.12236895925038416],[0.06984368711709976]
gamma3,[0.14061496110044236],[0.201913982629776]
gamma4,[0.1733197006715852],[0.20141008496284485]
JXX,[-0.20502224603708497],[-0.20609056949615479]
JXY,[-0.6209768603323691],[-0.6531103253364563]
JXZ,[0.8048786399510626],[0.7168871164321899]
JYX,[0.25107473156469906],[0.2975360155105591]
JYY,[0.05334375453651985],[0.07627461850643158]
JYZ,[0.3934534044238047],[0.3412913680076599]
JZX,[0.7049624374714418],[0.6847735047340393]
JZY,[0.37205632722347204],[0.42813995480537415]
JZZ,[-0.7289865579589982],[-0.6715864539146423]
