,treino,previsto
gamma1,[0.25380093529249415],[0.23784515261650085]
gamma2,[0.691880100354552],[0.6564063429832458]
gamma3,[0.3244381436862491],[0.3136935830116272]
gamma4,[0.6748205703679084],[0.5880611538887024]
JXX,[-0.6374702733335573],[-0.5834288597106934]
JXY,[0.3228610969904888],[0.3551291227340698]
JXZ,[-0.3308805936649999],[-0.38757628202438354]
JYX,[-0.6041207916749591],[-0.6488240361213684]
JYY,[-0.02096932190376899],[-0.037623316049575806]
JYZ,[-0.01193064178564951],[0.0034061528276652098]
JZX,[-0.04045491970371362],[-0.10950517654418945]
JZY,[-0.08333777059837977],[-0.07238404452800751]
JZZ,[-0.47093939488950465],[-0.5496503114700317]
