,treino,previsto
gamma1,[0.1693780871255699],[0.1826152205467224]
gamma2,[0.4115230620409567],[0.438742995262146]
gamma3,[0.9938380127773296],[0.9685782790184021]
gamma4,[0.10324779991117994],[0.029705116525292397]
JXX,[0.8112793523490414],[0.8815948367118835]
JXY,[0.3725083140534051],[0.33320215344429016]
JXZ,[0.5330185127252884],[0.4098932147026062]
JYX,[0.8092324756265472],[0.7629269957542419]
JYY,[-0.4803451050220462],[-0.6506543159484863]
JYZ,[0.2714517392119784],[0.44001591205596924]
JZX,[0.8098913893329576],[0.854610025882721]
JZY,[0.7442607481394212],[0.6352785229682922]
JZZ,[0.14588133849844365],[0.10231522470712662]
