,treino,previsto
gamma1,[0.03679243409125621],[0.03087945654988289]
gamma2,[0.16929218901354948],[0.16312149167060852]
gamma3,[0.9969758715015804],[1.0151240825653076]
gamma4,[0.7468020404306424],[0.7297362685203552]
JXX,[0.23428295333990445],[0.24443106353282928]
JXY,[0.7802771064051002],[0.7826188206672668]
JXZ,[-0.0870255604078809],[-0.0898866131901741]
JYX,[0.42280951861583915],[0.42262905836105347]
JYY,[0.8739626067564656],[0.8684250712394714]
JYZ,[0.041119655381228304],[0.01444614864885807]
JZX,[0.46768034181955564],[0.4729735553264618]
JZY,[0.45606486545824554],[0.449548602104187]
JZZ,[0.7163732339305475],[0.7407678961753845]
