,treino,previsto
gamma1,[0.4336456836623859],[0.4258940517902374]
gamma2,[0.06985542357461894],[0.07993706315755844]
gamma3,[0.09071301334386506],[0.08770757168531418]
gamma4,[0.42451918914251396],[0.40878352522850037]
JXX,[-0.35233447033367526],[-0.33046433329582214]
JXY,[-0.6983016521509962],[-0.7137908339500427]
JXZ,[0.3018689460797075],[0.3126181960105896]
JYX,[-0.8551274266649145],[-0.8477084040641785]
JYY,[0.0717640086133784],[0.08037953078746796]
JYZ,[-0.2686221661748289],[-0.2329222708940506]
JZX,[-0.8840021504505864],[-0.9037070870399475]
JZY,[0.014871466378840514],[-0.011670239269733429]
JZZ,[-0.9250086831160302],[-0.9132762551307678]
