,treino,previsto
gamma1,[0.8171021370471873],[0.7205272912979126]
gamma2,[0.10262153210647951],[0.17121487855911255]
gamma3,[0.8637801669945345],[0.7831742763519287]
gamma4,[0.09579963227952204],[0.03775697201490402]
JXX,[0.5830518719229318],[0.4066879451274872]
JXY,[-0.9379325277179429],[-0.9743280410766602]
JXZ,[0.6754839419077516],[0.5197465419769287]
JYX,[-0.3650404551155011],[-0.40310171246528625]
JYY,[-0.9759637002846477],[-0.8287432789802551]
JYZ,[-0.8606398745222861],[-0.8829616904258728]
JZX,[0.004466619199896327],[-0.014375637285411358]
JZY,[0.2631832108452503],[0.2370937466621399]
JZZ,[0.642755936407096],[0.6280489563941956]
