,treino,previsto
gamma1,[0.9119047595432644],[0.8443858623504639]
gamma2,[0.8785568789303244],[0.8754199147224426]
gamma3,[0.7237390145662357],[0.7156962752342224]
gamma4,[0.056007046220187706],[0.06022939458489418]
JXX,[0.8272859451097823],[0.7895199656486511]
JXY,[-0.7250439608255377],[-0.7620829343795776]
JXZ,[0.11214027252682701],[0.09583551436662674]
JYX,[-0.033955024334235695],[0.013920662924647331]
JYY,[0.9179608298470616],[0.8604398965835571]
JYZ,[-0.23922049672899326],[-0.22280193865299225]
JZX,[-0.10699918374312611],[-0.09668684005737305]
JZY,[0.1547744383110674],[0.1395009458065033]
JZZ,[-0.23580587094563144],[-0.18722780048847198]
