,treino,previsto
gamma1,[0.32777281162209315],[0.3404127359390259]
gamma2,[0.24999667668640035],[0.30552011728286743]
gamma3,[0.9528169091459117],[0.972361147403717]
gamma4,[0.9965569925394552],[0.8939405679702759]
JXX,[0.142805189379827],[0.02490256167948246]
JXY,[-0.14222189064977075],[-0.22017590701580048]
JXZ,[0.15618260226894076],[0.3596070408821106]
JYX,[-0.5878035357209965],[-0.5412147045135498]
JYY,[0.6266425027146401],[0.5002862215042114]
JYZ,[0.647177745066891],[0.6588431000709534]
JZX,[0.30694506780235153],[0.2585599422454834]
JZY,[-0.6795408869623607],[-0.6869522929191589]
JZZ,[0.04133871927984911],[-0.11013469099998474]
