,treino,previsto
gamma1,[0.5764279589751974],[0.5134414434432983]
gamma2,[0.7812095675548225],[0.7110012769699097]
gamma3,[0.6615809723574216],[0.6798874735832214]
gamma4,[0.839298017459614],[0.8028239607810974]
JXX,[-0.23795862000845713],[-0.3454335033893585]
JXY,[-0.5385616273790497],[-0.7158434987068176]
JXZ,[-0.6679265513717296],[-0.6081976890563965]
JYX,[0.8276668695454259],[1.000274658203125]
JYY,[0.155878050571864],[-0.00013875373406335711]
JYZ,[0.38026531463053437],[0.3343047499656677]
JZX,[0.10611895139196825],[0.09353475272655487]
JZY,[-0.2329118720894543],[-0.32717564702033997]
JZZ,[0.46324841325362565],[0.3900414705276489]
