,treino,previsto
gamma1,[0.45594588118356716],[0.36978402733802795]
gamma2,[0.047887516459941715],[0.0425819456577301]
gamma3,[0.9329624000750505],[1.0433120727539062]
gamma4,[0.9470780060029439],[1.0866806507110596]
JXX,[-0.7086614897917394],[-0.9612915515899658]
JXY,[-0.0901459909719573],[-0.3096340298652649]
JXZ,[0.5415676113180443],[0.5020935535430908]
JYX,[0.4110264538680559],[0.6000198721885681]
JYY,[0.4639179460665115],[0.2577548921108246]
JYZ,[-0.1329711302091925],[-0.06829286366701126]
JZX,[0.6000409142668555],[0.5626101493835449]
JZY,[0.0658028292851427],[0.1234588623046875]
JZZ,[-0.8396925816429961],[-0.9076975584030151]
