,treino,previsto
gamma1,[0.6068017336408379],[0.6011298298835754]
gamma2,[0.5812040171120031],[0.5608087182044983]
gamma3,[0.15838287025480557],[0.17491914331912994]
gamma4,[0.43066964029126864],[0.4455599784851074]
JXX,[0.9120685437784988],[0.902029275894165]
JXY,[0.8956549741186988],[0.8850630521774292]
JXZ,[-0.8868972645463826],[-0.8596044182777405]
JYX,[-0.8302560096821567],[-0.8176907300949097]
JYY,[0.6709977562588991],[0.6544229984283447]
JYZ,[0.4719399781370466],[0.47529837489128113]
JZX,[0.3394608028804418],[0.3647347092628479]
JZY,[-0.3837270848217116],[-0.4053040146827698]
JZZ,[0.21188833135692486],[0.20873543620109558]
