,treino,previsto
gamma1,[0.8171021370471873],[0.74381023645401]
gamma2,[0.10262153210647951],[0.1601981818675995]
gamma3,[0.8637801669945345],[0.7990320324897766]
gamma4,[0.09579963227952204],[0.05079624429345131]
JXX,[0.5830518719229318],[0.44346240162849426]
JXY,[-0.9379325277179429],[-0.9617999196052551]
JXZ,[0.6754839419077516],[0.5503647327423096]
JYX,[-0.3650404551155011],[-0.40948590636253357]
JYY,[-0.9759637002846477],[-0.8639901876449585]
JYZ,[-0.8606398745222861],[-0.8764027953147888]
JZX,[0.004466619199896327],[-0.008843278512358665]
JZY,[0.2631832108452503],[0.23601338267326355]
JZZ,[0.642755936407096],[0.6268990635871887]
