,treino,previsto
gamma1,[0.02834747652200631],[0.006126986350864172]
gamma2,[0.8357651039198697],[0.6735442876815796]
gamma3,[0.43276706790505337],[0.504594624042511]
gamma4,[0.762280082457942],[0.8012164831161499]
JXX,[-0.7312715117751976],[-0.7080332636833191]
JXY,[0.6948674738744653],[0.6644052267074585]
JXZ,[0.5275492379532281],[0.45430102944374084]
JYX,[-0.4898619485211566],[-0.4486405551433563]
JYY,[-0.009129825816118098],[-0.1061357855796814]
JYZ,[-0.10101787042252375],[-0.1471491903066635]
JZX,[0.3031859454455259],[0.4163611829280853]
JZY,[0.5774467022710263],[0.612188994884491]
JZZ,[-0.8122808264515302],[-0.9645744562149048]
