,treino,previsto
gamma1,[0.4447032857849972],[0.4361242353916168]
gamma2,[0.22480756642724742],[0.2532752454280853]
gamma3,[0.34956656460106916],[0.34144556522369385]
gamma4,[0.9987401105306296],[0.8765060305595398]
JXX,[0.09623810762339824],[0.08464454114437103]
JXY,[-0.3083363533238903],[-0.36848726868629456]
JXZ,[0.6897021771332552],[0.6573693752288818]
JYX,[-0.42280512918931357],[-0.3152370750904083]
JYY,[0.02069005261749912],[0.0010617286898195744]
JYZ,[-0.31237144182748366],[-0.2982678711414337]
JZX,[-0.16901214393001562],[-0.19550326466560364]
JZY,[0.9477175926021346],[0.8690997958183289]
JZZ,[-0.7925346218433929],[-0.7521221041679382]
