,treino,previsto
gamma1,[0.8146899866097305],[0.8228857517242432]
gamma2,[0.29400468375380795],[0.3077335059642792]
gamma3,[0.8827730256872423],[0.8957924842834473]
gamma4,[0.07371467624776351],[0.05838676169514656]
JXX,[-0.5802975109269655],[-0.5863644480705261]
JXY,[-0.2292041774699194],[-0.1953299194574356]
JXZ,[-0.6098793712177752],[-0.6128817796707153]
JYX,[-0.208798665868833],[-0.24994678795337677]
JYY,[0.12536156185456337],[0.1269059032201767]
JYZ,[0.29162154792135575],[0.2967505156993866]
JZX,[-0.49062788968221094],[-0.5058310031890869]
JZY,[-0.28781508340846984],[-0.2860430181026459]
JZZ,[-0.6434039479658533],[-0.6507509350776672]
