,treino,previsto
gamma1,[0.4910757744119296],[0.5318288207054138]
gamma2,[0.30905556807451295],[0.3209899961948395]
gamma3,[0.40997825176431146],[0.36398014426231384]
gamma4,[0.8280561841162569],[0.6924303770065308]
JXX,[-0.7093276763334386],[-0.6467233896255493]
JXY,[-0.30097748941397007],[-0.28176942467689514]
JXZ,[-0.6741283351047271],[-0.6180248856544495]
JYX,[-0.5082135837716129],[-0.631340742111206]
JYY,[0.38476156435115083],[0.2964620292186737]
JYZ,[-0.6899586608088255],[-0.8529061675071716]
JZX,[-0.2981621320585077],[-0.16789372265338898]
JZY,[-0.5989112539604846],[-0.5066611766815186]
JZZ,[0.9488189626598429],[0.9979212880134583]
