,treino,previsto
gamma1,[0.9998162341661194],[0.9947425127029419]
gamma2,[0.23971518216378862],[0.20290878415107727]
gamma3,[0.33807775725669986],[0.3400941789150238]
gamma4,[0.7081943329851277],[0.7237794399261475]
JXX,[0.9304842831042459],[0.8393475413322449]
JXY,[-0.9766906124157178],[-0.9251901507377625]
JXZ,[0.4719832395937509],[0.41123127937316895]
JYX,[-0.6839745504705037],[-0.7314715385437012]
JYY,[0.9726789033256467],[0.928492546081543]
JYZ,[-0.9662386915840475],[-0.8528771996498108]
JZX,[0.7589825362693423],[0.7454035878181458]
JZY,[0.3627013288028291],[0.3313745856285095]
JZZ,[0.7146847649630497],[0.6359151601791382]
