,treino,previsto
gamma1,[0.03679243409125621],[0.023982303217053413]
gamma2,[0.16929218901354948],[0.15758785605430603]
gamma3,[0.9969758715015804],[1.0313278436660767]
gamma4,[0.7468020404306424],[0.7071645259857178]
JXX,[0.23428295333990445],[0.25481873750686646]
JXY,[0.7802771064051002],[0.7835127115249634]
JXZ,[-0.0870255604078809],[-0.09703651070594788]
JYX,[0.42280951861583915],[0.419800341129303]
JYY,[0.8739626067564656],[0.8597813248634338]
JYZ,[0.041119655381228304],[-0.012296066619455814]
JZX,[0.46768034181955564],[0.477142870426178]
JZY,[0.45606486545824554],[0.4404733180999756]
JZZ,[0.7163732339305475],[0.7650237679481506]
