,treino,previsto
gamma1,[0.26472725338019576],[0.26508471369743347]
gamma2,[0.27283011652347666],[0.21919523179531097]
gamma3,[0.07427986373631945],[0.09496068209409714]
gamma4,[0.7315481986397349],[0.6445257067680359]
JXX,[-0.5926591051578969],[-0.4428500831127167]
JXY,[-0.814613156303337],[-0.9041197896003723]
JXZ,[0.3189600046665215],[0.2943917512893677]
JYX,[0.17225884362757293],[0.13632966578006744]
JYY,[0.26881842145966495],[0.1976182907819748]
JYZ,[-0.29030610911584054],[-0.12066033482551575]
JZX,[-0.0974703196240907],[-0.08026617020368576]
JZY,[0.7767386580946491],[0.587796688079834]
JZZ,[0.635838140646408],[0.6498385071754456]
