,treino,previsto
gamma1,[0.4323888389514402],[0.4427524209022522]
gamma2,[0.3723746808209262],[0.37323805689811707]
gamma3,[0.852288633190853],[0.8509611487388611]
gamma4,[0.5469839042910056],[0.564372181892395]
JXX,[-0.9228963213252399],[-0.9234500527381897]
JXY,[0.3924486452741056],[0.3730527460575104]
JXZ,[-0.712133557209278],[-0.7261536121368408]
JYX,[-0.0749354903418249],[-0.09144879132509232]
JYY,[0.34329352823553405],[0.37196505069732666]
JYZ,[0.5859025433105887],[0.5648378729820251]
JZX,[-0.09362154306757531],[-0.10077470541000366]
JZY,[-0.0034555404038976167],[-0.005990741774439812]
JZZ,[-0.9616857839513044],[-0.9644687175750732]
