,treino,previsto
gamma1,[0.1693780871255699],[0.18026113510131836]
gamma2,[0.4115230620409567],[0.434315949678421]
gamma3,[0.9938380127773296],[0.9846174716949463]
gamma4,[0.10324779991117994],[0.05981912091374397]
JXX,[0.8112793523490414],[0.8548558950424194]
JXY,[0.3725083140534051],[0.35504767298698425]
JXZ,[0.5330185127252884],[0.46552908420562744]
JYX,[0.8092324756265472],[0.7918158173561096]
JYY,[-0.4803451050220462],[-0.5820362567901611]
JYZ,[0.2714517392119784],[0.3670102655887604]
JZX,[0.8098913893329576],[0.8374703526496887]
JZY,[0.7442607481394212],[0.688329815864563]
JZZ,[0.14588133849844365],[0.11900439858436584]
