,treino,previsto
gamma1,[0.8150630762603065],[0.7997463941574097]
gamma2,[0.3681203650383047],[0.3362448811531067]
gamma3,[0.07083953646328556],[0.0750403106212616]
gamma4,[0.43788188302104547],[0.4549843370914459]
JXX,[-0.6109255041336379],[-0.6270011067390442]
JXY,[0.6121546029321616],[0.5513330101966858]
JXZ,[-0.25588029746786645],[-0.2754288613796234]
JYX,[0.6840539845332714],[0.6279160976409912]
JYY,[0.5925904370985218],[0.6066199541091919]
JYZ,[0.1486956182422896],[0.0882381871342659]
JZX,[0.11579696496935821],[0.1338498741388321]
JZY,[-0.9168161896383005],[-0.8615004420280457]
JZZ,[0.7764692864270932],[0.8314098715782166]
