,treino,previsto
gamma1,[0.9928062363216612],[0.9809800386428833]
gamma2,[0.9285407455267378],[0.8244237303733826]
gamma3,[0.9383085490615657],[0.9327072501182556]
gamma4,[0.05438971809425153],[-0.007743764203041792]
JXX,[-0.45701777348010886],[-0.507061779499054]
JXY,[0.08381318894888312],[0.0056099724024534225]
JXZ,[0.41626068745402045],[0.4291183352470398]
JYX,[0.917191422295486],[0.8699735999107361]
JYY,[-0.2618426626154975],[-0.3135095238685608]
JYZ,[0.06558319034107951],[0.15535283088684082]
JZX,[-0.2505554106105863],[-0.24388132989406586]
JZY,[0.1001806372651497],[0.1090787872672081]
JZZ,[0.6830199055618982],[0.7772722244262695]
